step,removed_original_index,n_nodes_before,n_nodes_after,coverage_before,coverage_after,delta_coverage,isolated_before,isolated_after,delta_isolated,gcc_before,gcc_after,delta_gcc,removed_lat,removed_lon
171,170,82,81,0.8902439024390244,0.8888888888888888,-0.0013550135501355642,9,9,0,0.25609756097560976,0.25925925925925924,0.0031616982836494834,34.9636487824,127.5820447071
172,171,81,80,0.8888888888888888,0.8875,-0.001388888888888884,9,9,0,0.25925925925925924,0.25,-0.009259259259259245,35.8072799093,128.7414942015
173,172,80,79,0.8875,0.8860759493670887,-0.001424050632911289,9,9,0,0.25,0.25316455696202533,0.0031645569620253333,33.505297,126.497593
174,173,79,78,0.8860759493670887,0.8846153846153846,-0.0014605647517040854,9,9,0,0.25316455696202533,0.2564102564102564,0.003245699448231054,38.378687,128.473296
175,174,78,77,0.8846153846153846,0.8831168831168831,-0.0014985014985015033,9,9,0,0.2564102564102564,0.24675324675324675,-0.009657009657009635,35.854849,129.224955
176,175,77,76,0.8831168831168831,0.881578947368421,-0.0015379357484620604,9,9,0,0.24675324675324675,0.25,0.003246753246753248,35.211327,128.588373
177,176,76,75,0.881578947368421,0.8666666666666667,-0.014912280701754321,9,10,1,0.25,0.25333333333333335,0.003333333333333355,38.072381,128.61754
178,177,75,74,0.8666666666666667,0.8783783783783784,0.011711711711711703,10,9,-1,0.25333333333333335,0.25675675675675674,0.0034234234234233885,36.77512664,126.4543106
179,178,74,73,0.8783783783783784,0.8767123287671232,-0.0016660496112551604,9,9,0,0.25675675675675674,0.2602739726027397,0.0035172158459829683,36.85429607,127.435974
180,179,73,72,0.8767123287671232,0.875,-0.001712328767123239,9,9,0,0.2602739726027397,0.2638888888888889,0.0036149162861491835,35.870115,128.570417
181,180,72,71,0.875,0.8732394366197183,-0.0017605633802817433,9,9,0,0.2638888888888889,0.2676056338028169,0.003716744913927983,35.956813,128.93089
182,181,71,70,0.8732394366197183,0.8857142857142857,0.01247484909456742,9,8,-1,0.2676056338028169,0.2714285714285714,0.00382293762575453,36.348986,128.673993
183,182,70,69,0.8857142857142857,0.8840579710144928,-0.0016563146997928824,8,8,0,0.2714285714285714,0.2753623188405797,0.003933747412008304,35.982656,128.394743
184,183,69,68,0.8840579710144928,0.8823529411764706,-0.0017050298380222317,8,8,0,0.2753623188405797,0.27941176470588236,0.004049445865302648,35.354344,129.047042
185,184,68,67,0.8823529411764706,0.8805970149253731,-0.0017559262510974394,8,8,0,0.27941176470588236,0.2835820895522388,0.004170324846356432,35.47337992,128.7651395
186,185,67,66,0.8805970149253731,0.8787878787878788,-0.0018091361374943382,8,8,0,0.2835820895522388,0.2878787878787879,0.004296698326549109,35.41334595,127.8748061
187,186,66,65,0.8787878787878788,0.8769230769230769,-0.0018648018648018683,8,8,0,0.2878787878787879,0.2923076923076923,0.004428904428904423,35.53673882,128.5005957
188,187,65,64,0.8769230769230769,0.875,-0.0019230769230769162,8,8,0,0.2923076923076923,0.296875,0.004567307692307676,35.52677275,127.7290975
189,188,64,63,0.875,0.8888888888888888,0.01388888888888884,8,7,-1,0.296875,0.30158730158730157,0.0047123015873015706,37.370827,128.403449
190,189,63,62,0.8888888888888888,0.8870967741935484,-0.0017921146953404632,7,7,0,0.30158730158730157,0.3064516129032258,0.004864311315924241,35.19823532,127.463514
191,190,62,61,0.8870967741935484,0.8688524590163934,-0.01824431517715497,7,8,1,0.3064516129032258,0.3114754098360656,0.005023796932839775,34.766301,127.703967
192,191,61,60,0.8688524590163934,0.85,-0.01885245901639343,8,9,1,0.3114754098360656,0.31666666666666665,0.005191256830601065,35.425362,126.695425
193,192,60,59,0.85,0.8305084745762712,-0.019491525423728784,9,10,1,0.31666666666666665,0.3220338983050847,0.0053672316384180685,37.52547855,129.1077417
194,193,59,58,0.8305084745762712,0.8448275862068966,0.01431911163062538,10,9,-1,0.3220338983050847,0.3275862068965517,0.005552308591466992,37.2893843591,127.635038383
195,194,58,57,0.8448275862068966,0.8421052631578947,-0.0027223230490018846,9,9,0,0.3275862068965517,0.38596491228070173,0.05837870538415002,37.0078934085,127.2642755518
196,195,57,56,0.8421052631578947,0.8392857142857143,-0.0028195488721803885,9,9,0,0.38596491228070173,0.375,-0.010964912280701733,37.4770193025,126.8660163106
197,196,56,55,0.8392857142857143,0.8363636363636364,-0.0029220779220778814,9,9,0,0.375,0.36363636363636365,-0.011363636363636354,37.02358207,127.484044
198,197,55,54,0.8363636363636364,0.8148148148148149,-0.02154882154882154,9,10,1,0.36363636363636365,0.35185185185185186,-0.011784511784511786,36.75730211,127.4824329
199,198,54,53,0.8148148148148149,0.8113207547169812,-0.0034940600978337066,10,10,0,0.35185185185185186,0.33962264150943394,-0.012229210342417918,37.56527705,126.9833704
200,199,53,52,0.8113207547169812,0.8076923076923077,-0.0036284470246734646,10,10,0,0.33962264150943394,0.3269230769230769,-0.012699564586357015,37.5677096,127.0340572
201,200,52,51,0.8076923076923077,0.803921568627451,-0.0037707390648566985,10,10,0,0.3269230769230769,0.3137254901960784,-0.0131975867269985,37.52386992,127.135443
202,201,51,50,0.803921568627451,0.8,-0.0039215686274509665,10,10,0,0.3137254901960784,0.3,-0.013725490196078438,37.52007602,126.8687447
203,202,50,49,0.8,0.7959183673469388,-0.004081632653061273,10,10,0,0.3,0.2857142857142857,-0.01428571428571429,37.52031651,126.892762
204,203,49,48,0.7959183673469388,0.7916666666666666,-0.004251700680272141,10,10,0,0.2857142857142857,0.2916666666666667,0.005952380952380987,35.416459,127.386891
205,204,48,47,0.7916666666666666,0.7872340425531915,-0.004432624113475114,10,10,0,0.2916666666666667,0.2765957446808511,-0.01507092198581561,37.4445147518,127.1304586825
206,205,47,46,0.7872340425531915,0.8043478260869565,0.017113783533765026,10,9,-1,0.2765957446808511,0.2826086956521739,0.006012950971322817,36.13050727,127.7385292
207,206,46,45,0.8043478260869565,0.8,-0.004347826086956497,9,9,0,0.2826086956521739,0.26666666666666666,-0.01594202898550723,37.5146124,127.1060852
208,207,45,44,0.8,0.8181818181818181,0.018181818181818077,9,8,-1,0.26666666666666666,0.2727272727272727,0.006060606060606044,35.961758,127.004493
209,208,44,43,0.8181818181818181,0.813953488372093,-0.004228329809725095,8,8,0,0.2727272727272727,0.27906976744186046,0.006342494714587754,33.254374,126.510819
210,209,43,42,0.813953488372093,0.8095238095238095,-0.0044296788482834915,8,8,0,0.27906976744186046,0.2857142857142857,0.006644518272425237,33.455139701,126.4736679228
211,210,42,41,0.8095238095238095,0.8048780487804879,-0.004645760743321681,8,8,0,0.2857142857142857,0.2926829268292683,0.006968641114982577,33.498596,126.536653
212,211,41,40,0.8048780487804879,0.8,-0.004878048780487809,8,8,0,0.2926829268292683,0.275,-0.017682926829268253,37.60535361,126.9333825
213,212,40,39,0.8,0.7948717948717949,-0.00512820512820511,8,8,0,0.275,0.2564102564102564,-0.018589743589743635,37.45491287,126.6332905
214,213,39,38,0.7948717948717949,0.7894736842105263,-0.005398110661268607,8,8,0,0.2564102564102564,0.2631578947368421,0.006747638326585703,35.62052681,127.2856929
215,214,38,37,0.7894736842105263,0.8108108108108107,0.021337126600284417,8,7,-1,0.2631578947368421,0.2702702702702703,0.007112375533428195,34.94004948,127.6910194
216,215,37,36,0.8108108108108107,0.8333333333333334,0.022522522522522626,7,6,-1,0.2702702702702703,0.2777777777777778,0.007507507507507505,35.569363,126.843571
217,216,36,35,0.8333333333333334,0.8,-0.033333333333333326,6,7,1,0.2777777777777778,0.2857142857142857,0.007936507936507908,35.64460971,127.5178846
218,217,35,34,0.8,0.7941176470588236,-0.00588235294117645,7,7,0,0.2857142857142857,0.23529411764705882,-0.05042016806722688,37.2634549418,127.0286617363
219,218,34,33,0.7941176470588236,0.7878787878787878,-0.00623885918003575,7,7,0,0.23529411764705882,0.24242424242424243,0.007130124777183611,35.965812,128.562402
220,219,33,32,0.7878787878787878,0.78125,-0.006628787878787845,7,7,0,0.24242424242424243,0.25,0.007575757575757569,35.989458,128.691964
221,220,32,31,0.78125,0.7741935483870968,-0.007056451612903247,7,7,0,0.25,0.25806451612903225,0.008064516129032251,35.871403,128.67304
222,221,31,30,0.7741935483870968,0.7333333333333334,-0.04086021505376336,7,8,1,0.25806451612903225,0.26666666666666666,0.008602150537634412,35.703927,128.441856
223,222,30,29,0.7333333333333334,0.7586206896551724,0.025287356321838983,8,7,-1,0.26666666666666666,0.27586206896551724,0.009195402298850575,35.79617,128.505142
224,223,29,28,0.7586206896551724,0.7857142857142857,0.027093596059113323,7,6,-1,0.27586206896551724,0.2857142857142857,0.009852216748768461,34.788979,126.515074
225,224,28,27,0.7857142857142857,0.7777777777777778,-0.007936507936507908,6,6,0,0.2857142857142857,0.2962962962962963,0.010582010582010581,35.11454,126.90813
226,225,27,26,0.7777777777777778,0.7692307692307692,-0.008547008547008628,6,6,0,0.2962962962962963,0.3076923076923077,0.01139601139601143,35.222337,126.824331
227,226,26,25,0.7692307692307692,0.76,-0.009230769230769154,6,6,0,0.3076923076923077,0.28,-0.027692307692307683,37.468697,126.884634
228,227,25,24,0.76,0.75,-0.010000000000000009,6,6,0,0.28,0.2916666666666667,0.011666666666666659,35.186966,126.813225
229,228,24,23,0.75,0.6956521739130435,-0.05434782608695654,6,7,1,0.2916666666666667,0.30434782608695654,0.012681159420289856,35.173228,126.822369
230,229,23,22,0.6956521739130435,0.6818181818181819,-0.01383399209486158,7,7,0,0.30434782608695654,0.3181818181818182,0.013833992094861636,35.199234,128.708128
231,230,22,21,0.6818181818181819,0.6666666666666667,-0.015151515151515138,7,7,0,0.3181818181818182,0.3333333333333333,0.015151515151515138,35.344782,128.710179
232,231,21,20,0.6666666666666667,0.65,-0.01666666666666672,7,7,0,0.3333333333333333,0.35,0.016666666666666663,33.402687,126.270434
233,232,20,19,0.65,0.631578947368421,-0.018421052631579005,7,7,0,0.35,0.3684210526315789,0.01842105263157895,33.523906,126.58817
234,233,19,18,0.631578947368421,0.5555555555555556,-0.07602339181286544,7,8,1,0.3684210526315789,0.3888888888888889,0.020467836257309968,33.445522,126.560081
235,234,18,17,0.5555555555555556,0.5294117647058824,-0.02614379084967322,8,8,0,0.3888888888888889,0.35294117647058826,-0.03594771241830064,37.40090909875,126.7123238115
236,235,17,16,0.5294117647058824,0.5625,0.03308823529411764,8,7,-1,0.35294117647058826,0.375,0.022058823529411742,38.212251,128.590758
237,236,16,15,0.5625,0.6,0.03749999999999998,7,6,-1,0.375,0.4,0.025000000000000022,37.158674,128.986915
238,237,15,14,0.6,0.6428571428571428,0.042857142857142816,6,5,-1,0.4,0.42857142857142855,0.028571428571428525,37.434625,129.178078
239,238,14,13,0.6428571428571428,0.6923076923076923,0.0494505494505495,5,4,-1,0.42857142857142855,0.46153846153846156,0.032967032967033016,35.160308,126.806986
240,239,13,12,0.6923076923076923,0.6666666666666667,-0.02564102564102555,4,4,0,0.46153846153846156,0.4166666666666667,-0.04487179487179488,37.536346,127.069476
241,240,12,11,0.6666666666666667,0.6363636363636364,-0.030303030303030387,4,4,0,0.4166666666666667,0.36363636363636365,-0.05303030303030304,37.469394,126.89343
242,241,11,10,0.6363636363636364,0.6,-0.036363636363636376,4,4,0,0.36363636363636365,0.3,-0.06363636363636366,37.654167091,127.0386839448
243,242,10,9,0.6,0.6666666666666667,0.06666666666666676,4,3,-1,0.3,0.3333333333333333,0.033333333333333326,35.79078521,127.4215992
244,243,9,8,0.6666666666666667,0.625,-0.04166666666666674,3,3,0,0.3333333333333333,0.375,0.041666666666666685,35.2300644,128.654542
245,244,8,7,0.625,0.5714285714285714,-0.0535714285714286,3,3,0,0.375,0.2857142857142857,-0.0892857142857143,37.56845536423,126.8950813889
246,245,7,6,0.5714285714285714,0.33333333333333337,-0.23809523809523803,3,4,1,0.2857142857142857,0.3333333333333333,0.047619047619047616,35.2336876076,128.662673498
247,246,6,5,0.33333333333333337,0.4,0.06666666666666665,4,3,-1,0.3333333333333333,0.4,0.06666666666666671,33.514327,126.547598
248,247,5,4,0.4,0.5,0.09999999999999998,3,2,-1,0.4,0.5,0.09999999999999998,35.221313,128.590319
249,248,4,3,0.5,0.0,-0.5,2,3,1,0.5,0.3333333333333333,-0.16666666666666669,37.6687166683,127.0471334407
250,249,3,2,0.0,0.0,0.0,3,2,-1,0.3333333333333333,0.5,0.16666666666666669,35.9925314802,129.5562310097
251,250,2,1,0.0,0.0,0.0,2,1,-1,0.5,1.0,0.5,37.01703347,127.4812921
